"nsc","cell_line","flag_ic50","mean","OK"
756657,"ES-3","=",-6.71219827,"y"
756657,"ES-4","=",-6.756961951,"y"
756657,"ES-6","=",-5.899629455,"y"
756657,"ES-7","=",-6.222573178,"y"
756657,"ES-8","=",-6.15864053,"y"
756657,"EW8","=",-6.342944147,"y"
756657,"G-401","=",-5.625251654,"y"
756657,"HOS","=",-5.441291429,"y"
756657,"HSSY-II","=",-5.488116639,"y"
756657,"HT-1080","=",-5.844663963,"y"
756657,"Hs 706.T","=",-5.220403509,"y"
756657,"Hs 729","=",-5.363512104,"y"
756657,"Hs 913.T","=",-5.438898616,"y"
756657,"Hu09","=",-5.326058001,"y"
756657,"KHOS NP","=",-5.818156412,"y"
756657,"KHOS-240S","=",-5.330683119,"y"
756657,"KHOS-312H","=",-5.591760035,"y"
756657,"LS141","=",-5.348721986,"y"
756657,"MES-SA","=",-5.396855627,"y"
756657,"MES-SA Dx5","=",-5.761953897,"y"
756657,"MHM-25","=",-5.282329497,"y"
756657,"MHM-8","=",-5.253365801,"y"
756657,"MPNST","=",-5.342944147,"y"
756657,"OHS","=",-5.628932138,"y"
756657,"RD","=",-5.327902142,"y"
756657,"RD-ES","=",-5.709965389,"y"
756657,"Rh18","=",-5.343901798,"y"
756657,"Rh28","=",-5.242603971,"y"
756657,"Rh28 PX11/LPAM","=",-5.443697499,"y"
756657,"Rh30","=",-5.549750892,"y"
756657,"Rh36","=",-5.358525889,"y"
756657,"Rh41","=",-5.361510743,"y"
756657,"SAOS-2","=",-5.274088368,"y"
756657,"SJCRH30(RMS 13)","=",-5.416801226,"y"
756657,"SJSA-1","=",-5.332547047,"y"
756657,"SK-ES-1","=",-5.328827157,"y"
756657,"SK-LMS-1","=",-5.555955204,"y"
756657,"SK-N-MC","=",-6.37161107,"y"
756657,"SK-UT-1","=",-5.214670165,"y"
756657,"SK-UT-1B","=",-5.438898616,"y"
756657,"ST8814","=",-5.338187314,"y"
756657,"SW 1353","=",-5.419075024,"y"
756657,"SW 684","=",-5.387216143,"y"
756657,"SW 982","=",-5.261219442,"y"
756657,"SYO-1","=",-6.013228266,"y"
756657,"TC-32","=",-6.185086819,"y"
756657,"TC-71","=",-6.490797478,"y"
756657,"U-2 OS","=",-5.272458743,"y"
756657,"VA-ES-BJ","=",-5.57024772,"y"
756658,"A-204","=",-5.772113295,"y"
756658,"A-673","=",-5.4710833,"y"
756658,"A549/ATCC","=",-5.23995781916667,"y"
756658,"ASPS-1","=",-6.314258261,"y"
756658,"CHA-59","=",-5.239577517,"y"
756658,"CHLA-10","=",-5.447331784,"y"
756658,"CHLA-25","=",-5.226213555,"y"
756658,"CHLA-258","=",-5.270025714,"y"
756658,"CHLA-32","=",-5.207608311,"y"
756658,"CHLA-9","=",-5.306273051,"y"
756658,"CHP-100","=",-5.410050399,"y"
756658,"COG-E-352","=",-5.266000713,"y"
756658,"DDLS","=",-5.417936637,"y"
756658,"ES-1","=",-5.525783736,"y"
756658,"ES-2","=",-5.313363731,"y"
756658,"ES-3","=",-6.058985756,"y"
756658,"ES-4","=",-5.596879479,"y"
756658,"ES-6","=",-5.886056648,"y"
756658,"ES-7","=",-5.37161107,"y"
756658,"ES-8","=",-5.450996738,"y"
756658,"EW8","=",-5.838631998,"y"
756658,"G-401","=",-5.560667306,"y"
756658,"HOS","=",-5.311580178,"y"
756658,"HSSY-II","=",-6.906578315,"y"
756658,"HT-1080","=",-5.289882635,"y"
756658,"Hs 706.T","=",-5.295849483,"y"
756658,"Hs 729","=",-5.366531544,"y"
756658,"Hs 913.T","=",-5.537602002,"y"
756658,"Hu09","=",-5.349692477,"y"
756658,"KHOS NP","=",-5.341035157,"y"
756658,"KHOS-240S","=",-5.244125144,"y"
756658,"KHOS-312H","=",-5.255707017,"y"
756658,"LS141","=",-5.26760624,"y"
756658,"MES-SA","=",-5.281498311,"y"
756658,"MES-SA Dx5","=",-5.208309351,"y"
756658,"MHM-25","=",-5.332547047,"y"
756658,"MHM-8","=",-5.341035157,"y"
756658,"MPNST","=",-5.259637311,"y"
756658,"OHS","=",-5.42945706,"y"
756658,"RD","=",-5.271646218,"y"
756658,"RD-ES","=",-5.247951552,"y"
756658,"Rh18","=",-5.306273051,"y"
756658,"Rh28","=",-5.319664487,"y"
756658,"Rh28 PX11/LPAM","=",-5.374687549,"y"
756658,"Rh30","=",-5.298432015,"y"
756658,"Rh36","=",-5.283996656,"y"
756658,"Rh41","=",-5.397940009,"y"
756658,"SAOS-2","=",-5.266000713,"y"
756658,"SJCRH30(RMS 13)","=",-5.4710833,"y"
756658,"SJSA-1","=",-5.266000713,"y"
756658,"SK-ES-1","=",-5.829738285,"y"
756658,"SK-LMS-1","=",-5.241845378,"y"
756658,"SK-N-MC","=",-5.462180905,"y"
756658,"SK-UT-1","=",-5.247183569,"y"
756658,"SK-UT-1B","=",-5.627087997,"y"
756658,"ST8814","=",-5.278189385,"y"
756658,"SW 1353","=",-5.718966633,"y"
756658,"SW 684","=",-5.677780705,"y"
756658,"SW 982","=",-5.790484985,"y"
756658,"SYO-1","=",-5.795880017,"y"
756658,"TC-32","=",-5.42365865,"y"
756658,"TC-71","=",-5.663540266,"y"
756658,"U-2 OS","=",-5.293282218,"y"
756658,"VA-ES-BJ","=",-5.315154638,"y"
756659,"A-204","=",-7.747146969,"y"
756659,"A-673","=",-5.308918508,"y"
756659,"A549/ATCC","=",-5.17867341133333,"y"
756659,"ASPS-1",">",-5,"y"
756659,"CHA-59","=",-5.835647144,"y"
756659,"CHLA-10","=",-5.568636236,"y"
756659,"CHLA-25","=",-5.326058001,"y"
756659,"CHLA-258","=",-5.107905397,"y"
756659,"CHLA-32",">",-5,"y"
756659,"CHLA-9","=",-5.659555885,"y"
756659,"CHP-100","=",-5.163675884,"y"
756659,"COG-E-352","=",-5.123782159,"y"
756659,"DDLS","=",-5.345823458,"y"
756659,"ES-1","=",-5.316952962,"y"
756659,"ES-2","=",-5.316952962,"y"
756659,"ES-3","<",-8.818156412,"y"
756659,"ES-4","=",-5.295849483,"y"
756659,"ES-6","=",-5.369572125,"y"
756659,"ES-7","=",-5.218963061,"y"
756659,"ES-8","=",-5.22184875,"y"
756659,"EW8","=",-5.609064893,"y"
756659,"G-401","=",-5.752026734,"y"
756659,"HOS","=",-6.116338565,"y"
756659,"HSSY-II","=",-5.950781977,"y"
756659,"HT-1080","=",-5.346787486,"y"
756659,"Hs 706.T","=",-5.524328812,"y"
756659,"Hs 729","=",-5.30980392,"y"
756659,"Hs 913.T","=",-5.400116928,"y"
756659,"Hu09","=",-5.696803943,"y"
756659,"KHOS NP","=",-5.262012674,"y"
756659,"KHOS-240S","=",-5.419075024,"y"
756659,"KHOS-312H","=",-5.316952962,"y"
756659,"LS141","=",-5.835647144,"y"
756659,"MES-SA","=",-5.304518324,"y"
756659,"MES-SA Dx5",">",-5,"y"
756659,"MHM-25","=",-5.412289035,"y"
756659,"MHM-8","=",-5.458420756,"y"
756659,"MPNST","=",-5.287350298,"y"
756659,"OHS","=",-5.568636236,"y"
756659,"RD","=",-5.27083521,"y"
756659,"RD-ES","=",-5.337242168,"y"
756659,"Rh18","=",-5.35753548,"y"
756659,"Rh28","=",-5.296708622,"y"
756659,"Rh28 PX11/LPAM","=",-5.774690718,"y"
756659,"Rh30","=",-5.468521083,"y"
756659,"Rh36","=",-5.392544977,"y"
756659,"Rh41","=",-5.730487056,"y"
756659,"SAOS-2","=",-5.361510743,"y"
756659,"SJCRH30(RMS 13)","=",-5.534617149,"y"
756659,"SJSA-1","=",-5.279840697,"y"
756659,"SK-ES-1","=",-5.829738285,"y"
756659,"SK-LMS-1","=",-5.195860568,"y"
756659,"SK-N-MC","=",-5.298432015,"y"
756659,"SK-UT-1","=",-5.13667714,"y"
756659,"SK-UT-1B","=",-5.958607315,"y"
756659,"ST8814","=",-5.106238238,"y"
756659,"SW 1353","=",-5.896196279,"y"
756659,"SW 684","=",-5.369572125,"y"
756659,"SW 982","=",-5.677780705,"y"
756659,"SYO-1","=",-6.262807357,"y"
756659,"TC-32","=",-5.317854924,"y"
756659,"TC-71","=",-5.384049948,"y"
756659,"U-2 OS","=",-5.407823243,"y"
756659,"VA-ES-BJ","=",-5.191114133,"y"
756660,"A-204",">",-5,"y"
756660,"A-673","=",-5.316052869,"y"
756660,"A549/ATCC",">",-5,"y"
756660,"ASPS-1",">",-5,"y"
756660,"CHA-59",">",-5,"y"
756660,"CHLA-10",">",-5,"y"
756660,"CHLA-25",">",-5,"y"
756660,"CHLA-258","=",-5.424812155,"y"
756660,"CHLA-32",">",-5,"y"
756660,"CHLA-9",">",-5,"y"
756660,"CHP-100",">",-5,"y"
756660,"COG-E-352",">",-5,"y"
756660,"DDLS",">",-5,"y"
756660,"ES-1","=",-5.653647026,"y"
756660,"ES-2",">",-5,"y"
756660,"ES-3",">",-5,"y"
756660,"ES-4","=",-6.104577454,"y"
756660,"ES-6",">",-5,"y"
756660,"ES-7","=",-6.085656843,"y"
756660,"ES-8","=",-5.232844134,"y"
756660,"EW8","=",-6.48148606,"y"
756660,"G-401",">",-5,"y"
756660,"HOS",">",-5,"y"
756660,"HSSY-II",">",-5,"y"
756660,"HT-1080",">",-5,"y"
756660,"Hs 706.T",">",-5,"y"
756660,"Hs 729",">",-5,"y"
756660,"Hs 913.T",">",-5,"y"
756660,"Hu09",">",-5,"y"
756660,"KHOS NP",">",-5,"y"
756660,"KHOS-240S",">",-5,"y"
756660,"KHOS-312H",">",-5,"y"
756660,"LS141",">",-5,"y"
756660,"MES-SA",">",-5,"y"
756660,"MES-SA Dx5",">",-5,"y"
756660,"MHM-25",">",-5,"y"
756660,"MHM-8",">",-5,"y"
756660,"MPNST",">",-5,"y"
756660,"OHS",">",-5,"y"
756660,"RD",">",-5,"y"
756660,"RD-ES",">",-5,"y"
756660,"Rh18",">",-5,"y"
756660,"Rh28",">",-5,"y"
756660,"Rh28 PX11/LPAM",">",-5,"y"
756660,"Rh30",">",-5,"y"
756660,"Rh36",">",-5,"y"
756660,"Rh41",">",-5,"y"
756660,"SAOS-2",">",-5,"y"
756660,"SJCRH30(RMS 13)",">",-5,"y"
756660,"SJSA-1",">",-5,"y"
756660,"SK-ES-1","=",-5.327902142,"y"
756660,"SK-LMS-1",">",-5,"y"
756660,"SK-N-MC","=",-5.156767222,"y"
756660,"SK-UT-1",">",-5,"y"
756660,"SK-UT-1B",">",-5,"y"
756660,"ST8814",">",-5,"y"
756660,"SW 1353",">",-5,"y"
756660,"SW 684",">",-5,"y"
756660,"SW 982",">",-5,"y"
756660,"SYO-1",">",-5,"y"
756660,"TC-32","=",-5.913640169,"y"
756660,"TC-71","=",-5.823908741,"y"
756660,"U-2 OS",">",-5,"y"
756660,"VA-ES-BJ",">",-5,"y"
756661,"A-204",">",-5,"y"
756661,"A-673",">",-5,"y"
756661,"A549/ATCC",">",-5,"y"
756661,"ASPS-1",">",-5,"y"
756661,"CHA-59",">",-5,"y"
756661,"CHLA-10",">",-5,"y"
756661,"CHLA-25",">",-5,"y"
756661,"CHLA-258",">",-5,"y"
756661,"CHLA-32",">",-5,"y"
756661,"CHLA-9",">",-5,"y"
756661,"CHP-100",">",-5,"y"
756661,"COG-E-352",">",-5,"y"
756661,"DDLS",">",-5,"y"
756661,"ES-1",">",-5,"y"
756661,"ES-2",">",-5,"y"
756661,"ES-3",">",-5,"y"
756661,"ES-4",">",-5,"y"
756661,"ES-6",">",-5,"y"
756661,"ES-7",">",-5,"y"
756661,"ES-8","=",-7.232102384,"y"
756661,"EW8",">",-5,"y"
756661,"G-401","=",-5.315154638,"y"
756661,"HOS",">",-5,"y"
756661,"HSSY-II",">",-5,"y"
756661,"HT-1080",">",-5,"y"
756661,"Hs 706.T","=",-5.360513511,"y"
756661,"Hs 729",">",-5,"y"
756661,"Hs 913.T",">",-5,"y"
756661,"Hu09",">",-5,"y"
756661,"KHOS NP",">",-5,"y"
756661,"KHOS-240S",">",-5,"y"
756661,"KHOS-312H",">",-5,"y"
756661,"LS141",">",-5,"y"
756661,"MES-SA",">",-5,"y"
756661,"MES-SA Dx5",">",-5,"y"
756661,"MHM-25",">",-5,"y"
756661,"MHM-8",">",-5,"y"
756661,"MPNST",">",-5,"y"
756661,"OHS","=",-6.454692884,"y"
756661,"RD","=",-5.752026734,"y"
756661,"RD-ES",">",-5,"y"
756661,"Rh18",">",-5,"y"
756661,"Rh28",">",-5,"y"
756661,"Rh28 PX11/LPAM",">",-5,"y"
756661,"Rh30",">",-5,"y"
756661,"Rh36",">",-5,"y"
756661,"Rh41",">",-5,"y"
756661,"SAOS-2","=",-5.235077015,"y"
756661,"SJCRH30(RMS 13)",">",-5,"y"
756661,"SJSA-1","=",-5.160521953,"y"
756661,"SK-ES-1",">",-5,"y"
756661,"SK-LMS-1",">",-5,"y"
756661,"SK-N-MC","=",-5.278189385,"y"
756661,"SK-UT-1",">",-5,"y"
756661,"SK-UT-1B","=",-6.730487056,"y"
756661,"ST8814",">",-5,"y"
756661,"SW 1353","=",-6.4225082,"y"
756661,"SW 684","=",-6.555955204,"y"
756661,"SW 982","=",-5.838631998,"y"
756661,"SYO-1","=",-5.289036881,"y"
756661,"TC-32",">",-5,"y"
756661,"TC-71","=",-5.659555885,"y"
756661,"U-2 OS",">",-5,"y"
756661,"VA-ES-BJ","=",-6.310691141,"y"
756662,"A-204","=",-5.809668302,"y"
756662,"A-673","=",-5.632644079,"y"
756662,"A549/ATCC","=",-5.578827543,"y"
756662,"A549/ATCC",">",-5,"no"
756662,"ASPS-1","=",-5.200659451,"y"
756662,"CHA-59",">",-5,"y"
756662,"CHLA-10",">",-5,"y"
756662,"CHLA-25",">",-5,"y"
756662,"CHLA-258",">",-5,"y"
756662,"CHLA-32",">",-5,"y"
756662,"CHLA-9","=",-5.595166283,"y"
756662,"CHP-100","=",-5.718966633,"y"
756662,"COG-E-352","=",-6.180456064,"y"
756662,"DDLS","=",-5.097997109,"y"
756662,"ES-1","=",-7.248720896,"y"
756662,"ES-2","=",-6.478861916,"y"
756662,"ES-3","=",-6.586700236,"y"
756662,"ES-4","=",-7.033389013,"y"
756662,"ES-6","=",-5.329754147,"y"
756662,"ES-7","=",-6.185752404,"y"
756662,"ES-8","=",-6.139063379,"y"
756662,"EW8","=",-6.359518563,"y"
756662,"G-401","=",-5.607303047,"y"
756662,"HOS","=",-5.2915791,"y"
756662,"HSSY-II","<",-8.818156412,"y"
756662,"HT-1080","=",-6.472370099,"y"
756662,"Hs 706.T",">",-5,"y"
756662,"Hs 729","=",-6.088842391,"y"
756662,"Hs 913.T","=",-5.679853714,"y"
756662,"Hu09","=",-5.53165267,"y"
756662,"KHOS NP","=",-5.844663963,"y"
756662,"KHOS-240S",">",-5,"y"
756662,"KHOS-312H","=",-5.991399828,"y"
756662,"LS141","=",-5.121478204,"y"
756662,"MES-SA","=",-5.062482108,"y"
756662,"MES-SA Dx5","=",-5.89279003,"y"
756662,"MHM-25",">",-5,"y"
756662,"MHM-8",">",-5,"y"
756662,"MPNST",">",-5,"y"
756662,"OHS","=",-6.581698709,"y"
756662,"RD","=",-5.123782159,"y"
756662,"RD-ES",">",-5,"y"
756662,"Rh18",">",-5,"y"
756662,"Rh28",">",-5,"y"
756662,"Rh28 PX11/LPAM",">",-5,"y"
756662,"Rh30","=",-5.628932138,"y"
756662,"Rh36",">",-5,"y"
756662,"Rh41","=",-6.11463878,"y"
756662,"SAOS-2",">",-5,"y"
756662,"SJCRH30(RMS 13)","=",-5.872895202,"y"
756662,"SJSA-1","=",-5.30980392,"y"
756662,"SK-ES-1",">",-5,"y"
756662,"SK-LMS-1",">",-5,"y"
756662,"SK-N-MC","=",-6.943095149,"y"
756662,"SK-UT-1",">",-5,"y"
756662,"SK-UT-1B","=",-5.26520017,"y"
756662,"ST8814",">",-5,"y"
756662,"SW 1353",">",-5,"y"
756662,"SW 684",">",-5,"y"
756662,"SW 982","=",-5.367542708,"y"
756662,"SYO-1","=",-6.028260409,"y"
756662,"TC-32","=",-6.20481541,"y"
756662,"TC-71","=",-6.982966661,"y"
756662,"U-2 OS",">",-5,"y"
756662,"VA-ES-BJ","=",-5.263603498,"y"
756663,"A-204","=",-7.189095719,"y"
756663,"A-673","=",-7.112945622,"y"
756663,"A549/ATCC","=",-6.2375388545,"y"
756663,"ASPS-1","=",-5.924453039,"y"
756663,"CHA-59","=",-6.400116928,"y"
756663,"CHLA-10","=",-6.920818754,"y"
756663,"CHLA-25","=",-6.73754891,"y"
756663,"CHLA-258","=",-6.576754126,"y"
756663,"CHLA-32","=",-6.600326279,"y"
756663,"CHLA-9","=",-6.970616222,"y"
756663,"CHP-100","=",-7.020451625,"y"
756663,"COG-E-352","=",-6.180456064,"y"
756663,"DDLS","=",-6.602059991,"y"
756663,"ES-1","=",-7.223298816,"y"
756663,"ES-2","=",-6.653647026,"y"
756663,"ES-3","=",-7.119186408,"y"
756663,"ES-4","=",-7.13076828,"y"
756663,"ES-6","=",-7.099086932,"y"
756663,"ES-7","=",-7.057495894,"y"
756663,"ES-8","=",-7.210419288,"y"
756663,"EW8","=",-7.342944147,"y"
756663,"G-401","=",-7.35753548,"y"
756663,"HOS","=",-7.225483034,"y"
756663,"HSSY-II","=",-7.22475374,"y"
756663,"HT-1080","=",-7.258848401,"y"
756663,"Hs 706.T","=",-6.793174124,"y"
756663,"Hs 729","=",-7.262012674,"y"
756663,"Hs 913.T","=",-7.910094889,"y"
756663,"Hu09","=",-7.634512015,"y"
756663,"KHOS NP","=",-7.141462802,"y"
756663,"KHOS-240S","=",-7.159266765,"y"
756663,"KHOS-312H","=",-7.158015195,"y"
756663,"LS141","=",-7.13430394,"y"
756663,"MES-SA","=",-6.220403509,"y"
756663,"MES-SA Dx5","=",-6.617982957,"y"
756663,"MHM-25","=",-6.723538196,"y"
756663,"MHM-8","=",-6.962573502,"y"
756663,"MPNST","=",-6.716698771,"y"
756663,"OHS","=",-7.420216403,"y"
756663,"RD","=",-7.167491087,"y"
756663,"RD-ES","=",-7.021363052,"y"
756663,"Rh18","=",-6.950781977,"y"
756663,"Rh28","=",-5.40560745,"y"
756663,"Rh28 PX11/LPAM","=",-6.987162775,"y"
756663,"Rh30","=",-7.007888512,"y"
756663,"Rh36","=",-7.261219442,"y"
756663,"Rh41","=",-7.424812155,"y"
756663,"SAOS-2","=",-6.747146969,"y"
756663,"SJCRH30(RMS 13)","=",-7.425968732,"y"
756663,"SJSA-1","=",-6.910094889,"y"
756663,"SK-ES-1","=",-7.347753659,"y"
756663,"SK-LMS-1","=",-6.657577319,"y"
756663,"SK-N-MC","=",-7.332547047,"y"
756663,"SK-UT-1","=",-6.978810701,"y"
756663,"SK-UT-1B","=",-7.384049948,"y"
756663,"ST8814","=",-6.821023053,"y"
756663,"SW 1353","=",-7.384049948,"y"
756663,"SW 684","=",-7.37161107,"y"
756663,"SW 982","=",-7.906578315,"y"
756663,"SYO-1","=",-7.769551079,"y"
756663,"TC-32","=",-7.390405591,"y"
756663,"TC-71","=",-7.53165267,"y"
756663,"U-2 OS","=",-7.237321436,"y"
756663,"VA-ES-BJ","=",-6.89279003,"y"
756874,"A-204","=",-5.503070352,"y"
756874,"A-673","=",-6.196542884,"y"
756874,"A549/ATCC",">",-5,"y"
756874,"ASPS-1",">",-5,"y"
756874,"CHA-59",">",-5,"y"
756874,"CHLA-10","=",-5.158015195,"y"
756874,"CHLA-25",">",-5,"y"
756874,"CHLA-258",">",-5,"y"
756874,"CHLA-32",">",-5,"y"
756874,"CHLA-9",">",-5,"y"
756874,"CHP-100",">",-5,"y"
756874,"COG-E-352",">",-5,"y"
756874,"DDLS","=",-5.104025268,"y"
756874,"ES-1","=",-5.058488567,"y"
756874,"ES-2",">",-5,"y"
756874,"ES-3","=",-5.345823458,"y"
756874,"ES-4","=",-6.099632871,"y"
756874,"ES-6","=",-5.361510743,"y"
756874,"ES-7","=",-5.017276612,"y"
756874,"ES-8",">",-5,"y"
756874,"EW8","=",-5.536107011,"y"
756874,"G-401","=",-5.367542708,"y"
756874,"HOS",">",-5,"y"
756874,"HSSY-II","=",-5.299296283,"y"
756874,"HT-1080",">",-5,"y"
756874,"Hs 706.T",">",-5,"y"
756874,"Hs 729",">",-5,"y"
756874,"Hs 913.T","=",-5.056505484,"y"
756874,"Hu09","=",-5.255707017,"y"
756874,"KHOS NP",">",-5,"y"
756874,"KHOS-240S",">",-5,"y"
756874,"KHOS-312H",">",-5,"y"
756874,"LS141",">",-5,"y"
756874,"MES-SA",">",-5,"y"
756874,"MES-SA Dx5",">",-5,"y"
756874,"MHM-25",">",-5,"y"
756874,"MHM-8",">",-5,"y"
756874,"MPNST",">",-5,"y"
756874,"OHS",">",-5,"y"
756874,"RD",">",-5,"y"
756874,"RD-ES",">",-5,"y"
756874,"Rh18",">",-5,"y"
756874,"Rh28",">",-5,"y"
756874,"Rh28 PX11/LPAM","=",-5.021363052,"y"
756874,"Rh30",">",-5,"y"
756874,"Rh36",">",-5,"y"
756874,"Rh41",">",-5,"y"
756874,"SAOS-2",">",-5,"y"
756874,"SJCRH30(RMS 13)",">",-5,"y"
756874,"SJSA-1",">",-5,"y"
756874,"SK-ES-1","=",-5.443697499,"y"
756874,"SK-LMS-1",">",-5,"y"
756874,"SK-N-MC","=",-5.102922997,"y"
756874,"SK-UT-1",">",-5,"y"
756874,"SK-UT-1B","=",-5.262012674,"y"
756874,"ST8814",">",-5,"y"
756874,"SW 1353",">",-5,"y"
756874,"SW 684",">",-5,"y"
756874,"SW 982","=",-5.334419009,"y"
756874,"SYO-1","=",-5.549750892,"y"
756874,"TC-32","=",-5.366531544,"y"
756874,"TC-71","=",-5.277366077,"y"
756874,"U-2 OS",">",-5,"y"
756874,"VA-ES-BJ",">",-5,"y"
756875,"A-204","=",-5.70333481,"y"
756875,"A-673",">",-5,"y"
756875,"A549/ATCC",">",-5,"y"
756875,"ASPS-1",">",-5,"y"
756875,"CHA-59",">",-5,"y"
756875,"CHLA-10",">",-5,"y"
756875,"CHLA-25",">",-5,"y"
756875,"CHLA-258","=",-5.412289035,"y"
756875,"CHLA-32",">",-5,"y"
756875,"CHLA-9","=",-5.590066877,"y"
756875,"CHP-100",">",-5,"y"
756875,"COG-E-352",">",-5,"y"
756875,"DDLS","=",-5.557520231,"y"
756875,"ES-1",">",-5,"y"
756875,"ES-2",">",-5,"y"
756875,"ES-3",">",-5,"y"
756875,"ES-4","=",-5.515700161,"y"
756875,"ES-6",">",-5,"y"
756875,"ES-7",">",-5,"y"
756875,"ES-8",">",-5,"y"
756875,"EW8",">",-5,"y"
756875,"G-401","=",-6.148130399,"y"
756875,"HOS",">",-5,"y"
756875,"HSSY-II","=",-5.643974143,"y"
756875,"HT-1080","=",-5.350665141,"y"
756875,"Hs 706.T","=",-5.231361899,"y"
756875,"Hs 729",">",-5,"y"
756875,"Hs 913.T","<",-8.818156412,"y"
756875,"Hu09",">",-5,"y"
756875,"KHOS NP",">",-5,"y"
756875,"KHOS-240S",">",-5,"y"
756875,"KHOS-312H",">",-5,"y"
756875,"LS141","=",-5.747146969,"y"
756875,"MES-SA","=",-5.183096161,"y"
756875,"MES-SA Dx5",">",-5,"y"
756875,"MHM-25","=",-5.508638306,"y"
756875,"MHM-8","=",-5.518557371,"y"
756875,"MPNST",">",-5,"y"
756875,"OHS",">",-5,"y"
756875,"RD",">",-5,"y"
756875,"RD-ES",">",-5,"y"
756875,"Rh18","=",-5.37161107,"y"
756875,"Rh28",">",-5,"y"
756875,"Rh28 PX11/LPAM","=",-5.764471553,"y"
756875,"Rh30",">",-5,"y"
756875,"Rh36","=",-5.602059991,"y"
756875,"Rh41",">",-5,"y"
756875,"SAOS-2",">",-5,"y"
756875,"SJCRH30(RMS 13)",">",-5,"y"
756875,"SJSA-1","=",-5.563837353,"y"
756875,"SK-ES-1",">",-5,"y"
756875,"SK-LMS-1",">",-5,"y"
756875,"SK-N-MC",">",-5,"y"
756875,"SK-UT-1",">",-5,"y"
756875,"SK-UT-1B",">",-5,"y"
756875,"ST8814",">",-5,"y"
756875,"SW 1353",">",-5,"y"
756875,"SW 684",">",-5,"y"
756875,"SW 982","=",-5.860120914,"y"
756875,"SYO-1","=",-5.910094889,"y"
756875,"TC-32","=",-5.617982957,"y"
756875,"TC-71",">",-5,"y"
756875,"U-2 OS","=",-5.348721986,"y"
756875,"VA-ES-BJ","=",-5.534617149,"y"
756876,"A-204","=",-5.504455662,"y"
756876,"A-673",">",-5,"y"
756876,"A549/ATCC",">",-5,"y"
756876,"ASPS-1",">",-5,"y"
756876,"CHA-59",">",-5,"y"
756876,"CHLA-10",">",-5,"y"
756876,"CHLA-25",">",-5,"y"
756876,"CHLA-258","=",-5.397940009,"y"
756876,"CHLA-32",">",-5,"y"
756876,"CHLA-9","=",-5.510041521,"y"
756876,"CHP-100",">",-5,"y"
756876,"COG-E-352",">",-5,"y"
756876,"DDLS","=",-5.607303047,"y"
756876,"ES-1",">",-5,"y"
756876,"ES-2",">",-5,"y"
756876,"ES-3",">",-5,"y"
756876,"ES-4","=",-5.501689446,"y"
756876,"ES-6",">",-5,"y"
756876,"ES-7",">",-5,"y"
756876,"ES-8",">",-5,"y"
756876,"EW8",">",-5,"y"
756876,"G-401","=",-6.297569464,"y"
756876,"HOS",">",-5,"y"
756876,"HSSY-II","=",-5.673664139,"y"
756876,"HT-1080","=",-5.655607726,"y"
756876,"Hs 706.T","=",-5.266000713,"y"
756876,"Hs 729",">",-5,"y"
756876,"Hs 913.T",">",-5,"y"
756876,"Hu09","=",-6.152427341,"y"
756876,"KHOS NP",">",-5,"y"
756876,"KHOS-240S",">",-5,"y"
756876,"KHOS-312H",">",-5,"y"
756876,"LS141","=",-5.735182177,"y"
756876,"MES-SA","=",-5.290730039,"y"
756876,"MES-SA Dx5",">",-5,"y"
756876,"MHM-25","=",-5.501689446,"y"
756876,"MHM-8","=",-5.419075024,"y"
756876,"MPNST",">",-5,"y"
756876,"OHS",">",-5,"y"
756876,"RD",">",-5,"y"
756876,"RD-ES",">",-5,"y"
756876,"Rh18","=",-6.216811309,"y"
756876,"Rh28",">",-5,"y"
756876,"Rh28 PX11/LPAM","=",-5.747146969,"y"
756876,"Rh30",">",-5,"y"
756876,"Rh36","=",-5.596879479,"y"
756876,"Rh41",">",-5,"y"
756876,"SAOS-2",">",-5,"y"
756876,"SJCRH30(RMS 13)",">",-5,"y"
756876,"SJSA-1","=",-5.428291168,"y"
756876,"SK-ES-1",">",-5,"y"
756876,"SK-LMS-1",">",-5,"y"
756876,"SK-N-MC",">",-5,"y"
756876,"SK-UT-1",">",-5,"y"
756876,"SK-UT-1B","=",-5.262807357,"y"
756876,"ST8814",">",-5,"y"
756876,"SW 1353",">",-5,"y"
756876,"SW 684",">",-5,"y"
756876,"SW 982","=",-5.913640169,"y"
756876,"SYO-1","=",-5.954677021,"y"
756876,"TC-32","=",-5.690369833,"y"
756876,"TC-71",">",-5,"y"
756876,"U-2 OS","=",-5.07211659,"y"
756876,"VA-ES-BJ","=",-5.530177984,"y"
756877,"A-204",">",-5,"y"
756877,"A-673",">",-5,"y"
756877,"A549/ATCC",">",-5,"y"
756877,"ASPS-1",">",-5,"y"
756877,"CHA-59",">",-5,"y"
756877,"CHLA-10",">",-5,"y"
756877,"CHLA-25",">",-5,"y"
756877,"CHLA-258",">",-5,"y"
756877,"CHLA-32",">",-5,"y"
756877,"CHLA-9",">",-5,"y"
756877,"CHP-100",">",-5,"y"
756877,"COG-E-352",">",-5,"y"
756877,"DDLS",">",-5,"y"
756877,"ES-1",">",-5,"y"
756877,"ES-2",">",-5,"y"
756877,"ES-3",">",-5,"y"
756877,"ES-4",">",-5,"y"
756877,"ES-6",">",-5,"y"
756877,"ES-7",">",-5,"y"
