id,nsc,highest_tested_concentration,cell_line
23798,762381,1.00E-05,A-204
23799,762381,1.00E-05,A549/ATCC
23800,762381,1.00E-05,A549/ATCC
23801,762381,1.00E-05,A549/ATCC
23802,762381,1.00E-05,A549/ATCC
23803,762381,1.00E-05,A549/ATCC
23804,762381,1.00E-05,A549/ATCC
23805,762381,1.00E-05,A549/ATCC
23806,762381,1.00E-05,A549/ATCC
23807,762381,1.00E-05,A549/ATCC
23808,762381,1.00E-05,A549/ATCC
23809,762381,1.00E-05,A549/ATCC
23810,762381,1.00E-05,A549/ATCC
23811,762381,1.00E-05,A-673
23812,762381,1.00E-05,A-673
23813,762381,1.00E-05,ASPS-1
23814,762381,1.00E-05,ASPS-1
23815,762381,1.00E-05,CHA-59
23816,762381,1.00E-05,CHA-59
23817,762381,1.00E-05,CHLA-10
23818,762381,1.00E-05,CHLA-10
23819,762381,1.00E-05,CHLA-25
23820,762381,1.00E-05,CHLA-25
23821,762381,1.00E-05,CHLA-258
23822,762381,1.00E-05,CHLA-258
23823,762381,1.00E-05,CHLA-32
23824,762381,1.00E-05,CHLA-32
23825,762381,1.00E-05,CHLA-9
23826,762381,1.00E-05,CHLA-9
23827,762381,1.00E-05,CHP-100
23828,762381,1.00E-05,CHP-100
23829,762381,1.00E-05,COG-E-352
23830,762381,1.00E-05,COG-E-352
23831,762381,1.00E-05,DDLS
23832,762381,1.00E-05,DDLS
23833,762381,1.00E-05,ES-1
23834,762381,1.00E-05,ES-1
23835,762381,1.00E-05,ES-2
23836,762381,1.00E-05,ES-2
23837,762381,1.00E-05,ES-3
23838,762381,1.00E-05,ES-3
23839,762381,1.00E-05,ES-4
23840,762381,1.00E-05,ES-4
23841,762381,1.00E-05,ES-6
23842,762381,1.00E-05,ES-6
23843,762381,1.00E-05,ES-7
23844,762381,1.00E-05,ES-7
23845,762381,1.00E-05,ES-8
23846,762381,1.00E-05,ES-8
23847,762381,1.00E-05,EW8
23848,762381,1.00E-05,EW8
23849,762381,1.00E-05,G-401
23850,762381,1.00E-05,G-401
23851,762381,1.00E-05,HOS
23852,762381,1.00E-05,HOS
23853,762381,1.00E-05,HOS
23854,762381,1.00E-05,Hs 706.T
23855,762381,1.00E-05,Hs 706.T
23856,762381,1.00E-05,Hs 729
23857,762381,1.00E-05,Hs 729
23858,762381,1.00E-05,Hs 913.T
23859,762381,1.00E-05,Hs 913.T
23860,762381,1.00E-05,HSSY-II
23861,762381,1.00E-05,HSSY-II
23862,762381,1.00E-05,HT-1080
23863,762381,1.00E-05,HT-1080
23864,762381,1.00E-05,Hu09
23865,762381,1.00E-05,Hu09
23866,762381,1.00E-05,KHOS-240S
23867,762381,1.00E-05,KHOS-240S
23868,762381,1.00E-05,KHOS-240S
23869,762381,1.00E-05,KHOS-312H
23870,762381,1.00E-05,KHOS-312H
23871,762381,1.00E-05,KHOS NP
23872,762381,1.00E-05,KHOS NP
23873,762381,1.00E-05,LS141
23874,762381,1.00E-05,LS141
23875,762381,1.00E-05,LS141
23876,762381,1.00E-05,MES-SA
23877,762381,1.00E-05,MES-SA
23878,762381,1.00E-05,MES-SA Dx5
23879,762381,1.00E-05,MES-SA Dx5
23880,762381,1.00E-05,MHM-25
23881,762381,1.00E-05,MHM-25
23882,762381,1.00E-05,MHM-8
23883,762381,1.00E-05,MHM-8
23884,762381,1.00E-05,MPNST
23885,762381,1.00E-05,MPNST
23886,762381,1.00E-05,OHS
23887,762381,1.00E-05,OHS
23888,762381,1.00E-05,RD
23889,762381,1.00E-05,RD
23890,762381,1.00E-05,RD-ES
23891,762381,1.00E-05,RD-ES
23892,762381,1.00E-05,Rh18
23893,762381,1.00E-05,Rh18
23894,762381,1.00E-05,Rh28
23895,762381,1.00E-05,Rh28
23896,762381,1.00E-05,Rh28 PX11/LPAM
23897,762381,1.00E-05,Rh28 PX11/LPAM
23898,762381,1.00E-05,Rh30
23899,762381,1.00E-05,Rh30
23900,762381,1.00E-05,Rh36
23901,762381,1.00E-05,Rh36
23902,762381,1.00E-05,Rh41
23903,762381,1.00E-05,Rh41
23904,762381,1.00E-05,SAOS-2
23905,762381,1.00E-05,SAOS-2
23906,762381,1.00E-05,SJCRH30(RMS 13)
23907,762381,1.00E-05,SJCRH30(RMS 13)
23908,762381,1.00E-05,SJSA-1
23909,762381,1.00E-05,SJSA-1
23910,762381,1.00E-05,SK-ES-1
23911,762381,1.00E-05,SK-ES-1
23912,762381,1.00E-05,SK-LMS-1
23913,762381,1.00E-05,SK-LMS-1
23914,762381,1.00E-05,SK-N-MC
23915,762381,1.00E-05,SK-N-MC
23916,762381,1.00E-05,SK-UT-1
23917,762381,1.00E-05,SK-UT-1
23918,762381,1.00E-05,SK-UT-1B
23919,762381,1.00E-05,SK-UT-1B
23920,762381,1.00E-05,ST8814
23921,762381,1.00E-05,ST8814
23922,762381,1.00E-05,SW 1353
23923,762381,1.00E-05,SW 1353
23924,762381,1.00E-05,SW 684
23925,762381,1.00E-05,SW 684
23926,762381,1.00E-05,SW 982
23927,762381,1.00E-05,SW 982
23928,762381,1.00E-05,SYO-1
23929,762381,1.00E-05,SYO-1
23930,762381,1.00E-05,TC-32
23931,762381,1.00E-05,TC-32
23932,762381,1.00E-05,TC-71
23933,762381,1.00E-05,TC-71
23934,762381,1.00E-05,U-2 OS
23935,762381,1.00E-05,U-2 OS
23936,762381,1.00E-05,VA-ES-BJ
23937,762381,1.00E-05,VA-ES-BJ
23938,762382,1.00E-05,A-204
23939,762382,1.00E-05,A549/ATCC
23940,762382,1.00E-05,A549/ATCC
23941,762382,1.00E-05,A549/ATCC
23942,762382,1.00E-05,A549/ATCC
23943,762382,1.00E-05,A549/ATCC
23944,762382,1.00E-05,A549/ATCC
23945,762382,1.00E-05,A-673
23946,762382,1.00E-05,ASPS-1
23947,762382,1.00E-05,CHA-59
23948,762382,1.00E-05,CHLA-10
23949,762382,1.00E-05,CHLA-25
23950,762382,1.00E-05,CHLA-258
23951,762382,1.00E-05,CHLA-32
23952,762382,1.00E-05,CHLA-9
23953,762382,1.00E-05,CHP-100
23954,762382,1.00E-05,COG-E-352
23955,762382,1.00E-05,DDLS
23956,762382,1.00E-05,ES-1
23957,762382,1.00E-05,ES-2
23958,762382,1.00E-05,ES-3
23959,762382,1.00E-05,ES-4
23960,762382,1.00E-05,ES-6
23961,762382,1.00E-05,ES-7
23962,762382,1.00E-05,ES-8
23963,762382,1.00E-05,EW8
23964,762382,1.00E-05,G-401
23965,762382,1.00E-05,HOS
23966,762382,1.00E-05,Hs 706.T
23967,762382,1.00E-05,Hs 729
23968,762382,1.00E-05,Hs 913.T
23969,762382,1.00E-05,HT-1080
23970,762382,1.00E-05,Hu09
23971,762382,1.00E-05,KHOS-240S
23972,762382,1.00E-05,KHOS-312H
23973,762382,1.00E-05,KHOS NP
23974,762382,1.00E-05,LS141
23975,762382,1.00E-05,MES-SA
23976,762382,1.00E-05,MES-SA Dx5
23977,762382,1.00E-05,MHM-25
23978,762382,1.00E-05,MHM-8
23979,762382,1.00E-05,MPNST
23980,762382,1.00E-05,OHS
23981,762382,1.00E-05,RD
23982,762382,1.00E-05,RD-ES
23983,762382,1.00E-05,Rh18
23984,762382,1.00E-05,Rh28
23985,762382,1.00E-05,Rh28 PX11/LPAM
23986,762382,1.00E-05,Rh30
23987,762382,1.00E-05,Rh36
23988,762382,1.00E-05,Rh41
23989,762382,1.00E-05,SAOS-2
23990,762382,1.00E-05,SJCRH30(RMS 13)
23991,762382,1.00E-05,SJSA-1
23992,762382,1.00E-05,SK-ES-1
23993,762382,1.00E-05,SK-LMS-1
23994,762382,1.00E-05,SK-N-MC
23995,762382,1.00E-05,SK-UT-1
23996,762382,1.00E-05,SK-UT-1B
23997,762382,1.00E-05,ST8814
23998,762382,1.00E-05,SW 1353
23999,762382,1.00E-05,SW 684
24000,762382,1.00E-05,SW 982
24001,762382,1.00E-05,SYO-1
24002,762382,1.00E-05,TC-32
24003,762382,1.00E-05,TC-71
24004,762382,1.00E-05,U-2 OS
24005,762382,1.00E-05,VA-ES-BJ
24006,762418,1.00E-05,A-204
24007,762418,1.00E-05,A549/ATCC
24008,762418,1.00E-05,A549/ATCC
24009,762418,1.00E-05,A549/ATCC
24010,762418,1.00E-05,A549/ATCC
24011,762418,1.00E-05,A549/ATCC
24012,762418,1.00E-05,A549/ATCC
24013,762418,1.00E-05,A-673
24014,762418,1.00E-05,ASPS-1
24015,762418,1.00E-05,CHA-59
24016,762418,1.00E-05,CHLA-10
24017,762418,1.00E-05,CHLA-25
24018,762418,1.00E-05,CHLA-258
24019,762418,1.00E-05,CHLA-32
24020,762418,1.00E-05,CHLA-9
24021,762418,1.00E-05,CHP-100
24022,762418,1.00E-05,COG-E-352
24023,762418,1.00E-05,DDLS
24024,762418,1.00E-05,ES-1
24025,762418,1.00E-05,ES-2
24026,762418,1.00E-05,ES-3
24027,762418,1.00E-05,ES-4
24028,762418,1.00E-05,ES-6
24029,762418,1.00E-05,ES-7
24030,762418,1.00E-05,ES-8
24031,762418,1.00E-05,EW8
24032,762418,1.00E-05,G-401
24033,762418,1.00E-05,HOS
24034,762418,1.00E-05,Hs 706.T
24035,762418,1.00E-05,Hs 729
24036,762418,1.00E-05,Hs 913.T
24037,762418,1.00E-05,HSSY-II
24038,762418,1.00E-05,HT-1080
24039,762418,1.00E-05,Hu09
24040,762418,1.00E-05,KHOS-240S
24041,762418,1.00E-05,KHOS-312H
24042,762418,1.00E-05,KHOS NP
24043,762418,1.00E-05,LS141
24044,762418,1.00E-05,MES-SA
24045,762418,1.00E-05,MES-SA Dx5
24046,762418,1.00E-05,MHM-25
24047,762418,1.00E-05,MHM-8
24048,762418,1.00E-05,MPNST
24049,762418,1.00E-05,OHS
24050,762418,1.00E-05,RD
24051,762418,1.00E-05,RD-ES
24052,762418,1.00E-05,Rh18
24053,762418,1.00E-05,Rh28
24054,762418,1.00E-05,Rh28 PX11/LPAM
24055,762418,1.00E-05,Rh30
24056,762418,1.00E-05,Rh36
24057,762418,1.00E-05,Rh41
24058,762418,1.00E-05,SAOS-2
24059,762418,1.00E-05,SJCRH30(RMS 13)
24060,762418,1.00E-05,SJSA-1
24061,762418,1.00E-05,SK-ES-1
24062,762418,1.00E-05,SK-LMS-1
24063,762418,1.00E-05,SK-N-MC
24064,762418,1.00E-05,SK-UT-1
24065,762418,1.00E-05,SK-UT-1B
24066,762418,1.00E-05,ST8814
24067,762418,1.00E-05,SW 1353
24068,762418,1.00E-05,SW 684
24069,762418,1.00E-05,SW 982
24070,762418,1.00E-05,SYO-1
24071,762418,1.00E-05,TC-32
24072,762418,1.00E-05,TC-71
24073,762418,1.00E-05,U-2 OS
24074,762418,1.00E-05,VA-ES-BJ
24075,762419,1.00E-05,A-204
24076,762419,1.00E-05,A549/ATCC
24077,762419,1.00E-05,A549/ATCC
24078,762419,1.00E-05,A549/ATCC
24079,762419,1.00E-05,A549/ATCC
24080,762419,1.00E-05,A549/ATCC
24081,762419,1.00E-05,A549/ATCC
24082,762419,1.00E-05,A-673
24083,762419,1.00E-05,ASPS-1
24084,762419,1.00E-05,CHA-59
24085,762419,1.00E-05,CHLA-10
24086,762419,1.00E-05,CHLA-25
24087,762419,1.00E-05,CHLA-258
24088,762419,1.00E-05,CHLA-32
24089,762419,1.00E-05,CHLA-9
24090,762419,1.00E-05,CHP-100
24091,762419,1.00E-05,COG-E-352
24092,762419,1.00E-05,DDLS
24093,762419,1.00E-05,ES-1
24094,762419,1.00E-05,ES-2
24095,762419,1.00E-05,ES-3
24096,762419,1.00E-05,ES-4
24097,762419,1.00E-05,ES-6
24098,762419,1.00E-05,ES-7
24099,762419,1.00E-05,ES-8
24100,762419,1.00E-05,EW8
24101,762419,1.00E-05,G-401
24102,762419,1.00E-05,HOS
24103,762419,1.00E-05,Hs 706.T
24104,762419,1.00E-05,Hs 729
24105,762419,1.00E-05,Hs 913.T
24106,762419,1.00E-05,HSSY-II
24107,762419,1.00E-05,HT-1080
24108,762419,1.00E-05,Hu09
24109,762419,1.00E-05,KHOS-240S
24110,762419,1.00E-05,KHOS-312H
24111,762419,1.00E-05,KHOS NP
24112,762419,1.00E-05,LS141
24113,762419,1.00E-05,MES-SA
24114,762419,1.00E-05,MES-SA Dx5
24115,762419,1.00E-05,MHM-25
24116,762419,1.00E-05,MHM-8
24117,762419,1.00E-05,MPNST
24118,762419,1.00E-05,OHS
24119,762419,1.00E-05,RD
24120,762419,1.00E-05,RD-ES
24121,762419,1.00E-05,Rh18
24122,762419,1.00E-05,Rh28
24123,762419,1.00E-05,Rh28 PX11/LPAM
24124,762419,1.00E-05,Rh30
24125,762419,1.00E-05,Rh36
24126,762419,1.00E-05,Rh41
24127,762419,1.00E-05,SAOS-2
24128,762419,1.00E-05,SJCRH30(RMS 13)
24129,762419,1.00E-05,SJSA-1
24130,762419,1.00E-05,SK-ES-1
24131,762419,1.00E-05,SK-LMS-1
24132,762419,1.00E-05,SK-N-MC
24133,762419,1.00E-05,SK-UT-1
24134,762419,1.00E-05,SK-UT-1B
24135,762419,1.00E-05,ST8814
24136,762419,1.00E-05,SW 1353
24137,762419,1.00E-05,SW 684
24138,762419,1.00E-05,SW 982
24139,762419,1.00E-05,SYO-1
24140,762419,1.00E-05,TC-32
24141,762419,1.00E-05,TC-71
24142,762419,1.00E-05,U-2 OS
24143,762419,1.00E-05,VA-ES-BJ
24144,762521,1.00E-05,A-204
24145,762521,1.00E-05,A549/ATCC
24146,762521,1.00E-05,A549/ATCC
24147,762521,1.00E-05,A549/ATCC
24148,762521,1.00E-05,A549/ATCC
24149,762521,1.00E-05,A549/ATCC
24150,762521,1.00E-05,A549/ATCC
24151,762521,1.00E-05,A-673
24152,762521,1.00E-05,ASPS-1
24153,762521,1.00E-05,CHA-59
24154,762521,1.00E-05,CHLA-10
24155,762521,1.00E-05,CHLA-25
24156,762521,1.00E-05,CHLA-258
24157,762521,1.00E-05,CHLA-32
24158,762521,1.00E-05,CHLA-9
24159,762521,1.00E-05,CHP-100
24160,762521,1.00E-05,COG-E-352
24161,762521,1.00E-05,DDLS
24162,762521,1.00E-05,ES-1
24163,762521,1.00E-05,ES-2
24164,762521,1.00E-05,ES-3
24165,762521,1.00E-05,ES-4
24166,762521,1.00E-05,ES-6
24167,762521,1.00E-05,ES-7
24168,762521,1.00E-05,ES-8
24169,762521,1.00E-05,EW8
24170,762521,1.00E-05,G-401
24171,762521,1.00E-05,HOS
24172,762521,1.00E-05,Hs 706.T
24173,762521,1.00E-05,Hs 729
24174,762521,1.00E-05,Hs 913.T
24175,762521,1.00E-05,HSSY-II
24176,762521,1.00E-05,HT-1080
24177,762521,1.00E-05,Hu09
24178,762521,1.00E-05,KHOS-240S
24179,762521,1.00E-05,KHOS-312H
24180,762521,1.00E-05,KHOS NP
24181,762521,1.00E-05,LS141
24182,762521,1.00E-05,MES-SA
24183,762521,1.00E-05,MES-SA Dx5
24184,762521,1.00E-05,MHM-25
24185,762521,1.00E-05,MHM-8
24186,762521,1.00E-05,MPNST
24187,762521,1.00E-05,OHS
24188,762521,1.00E-05,RD
24189,762521,1.00E-05,RD-ES
24190,762521,1.00E-05,Rh18
24191,762521,1.00E-05,Rh28
24192,762521,1.00E-05,Rh28 PX11/LPAM
24193,762521,1.00E-05,Rh30
24194,762521,1.00E-05,Rh36
24195,762521,1.00E-05,Rh41
24196,762521,1.00E-05,SAOS-2
24197,762521,1.00E-05,SJCRH30(RMS 13)
24198,762521,1.00E-05,SJSA-1
24199,762521,1.00E-05,SK-ES-1
24200,762521,1.00E-05,SK-LMS-1
24201,762521,1.00E-05,SK-N-MC
24202,762521,1.00E-05,SK-UT-1
24203,762521,1.00E-05,SK-UT-1B
24204,762521,1.00E-05,ST8814
24205,762521,1.00E-05,SW 1353
24206,762521,1.00E-05,SW 684
24207,762521,1.00E-05,SW 982
24208,762521,1.00E-05,SYO-1
24209,762521,1.00E-05,TC-32
24210,762521,1.00E-05,TC-71
24211,762521,1.00E-05,U-2 OS
24212,762521,1.00E-05,VA-ES-BJ
24213,762598,1.00E-05,A-204
24214,762598,1.00E-05,A549/ATCC
24215,762598,1.00E-05,A549/ATCC
24216,762598,1.00E-05,A549/ATCC
24217,762598,1.00E-05,A549/ATCC
24218,762598,1.00E-05,A549/ATCC
24219,762598,1.00E-05,A549/ATCC
24220,762598,1.00E-05,A-673
24221,762598,1.00E-05,ASPS-1
24222,762598,1.00E-05,CHA-59
24223,762598,1.00E-05,CHLA-10
24224,762598,1.00E-05,CHLA-25
24225,762598,1.00E-05,CHLA-258
24226,762598,1.00E-05,CHLA-32
24227,762598,1.00E-05,CHLA-9
24228,762598,1.00E-05,CHP-100
24229,762598,1.00E-05,COG-E-352
24230,762598,1.00E-05,DDLS
24231,762598,1.00E-05,ES-1
24232,762598,1.00E-05,ES-2
24233,762598,1.00E-05,ES-3
24234,762598,1.00E-05,ES-4
24235,762598,1.00E-05,ES-6
24236,762598,1.00E-05,ES-7
24237,762598,1.00E-05,ES-8
24238,762598,1.00E-05,EW8
24239,762598,1.00E-05,G-401
24240,762598,1.00E-05,HOS
24241,762598,1.00E-05,Hs 706.T
24242,762598,1.00E-05,Hs 729
24243,762598,1.00E-05,Hs 913.T
24244,762598,1.00E-05,HSSY-II
24245,762598,1.00E-05,HT-1080
24246,762598,1.00E-05,Hu09
24247,762598,1.00E-05,KHOS-240S
24248,762598,1.00E-05,KHOS-312H
24249,762598,1.00E-05,KHOS NP
24250,762598,1.00E-05,LS141
24251,762598,1.00E-05,MES-SA
24252,762598,1.00E-05,MES-SA Dx5
24253,762598,1.00E-05,MHM-25
24254,762598,1.00E-05,MHM-8
24255,762598,1.00E-05,MPNST
24256,762598,1.00E-05,OHS
24257,762598,1.00E-05,RD
24258,762598,1.00E-05,RD-ES
24259,762598,1.00E-05,Rh18
24260,762598,1.00E-05,Rh28
24261,762598,1.00E-05,Rh28 PX11/LPAM
24262,762598,1.00E-05,Rh30
24263,762598,1.00E-05,Rh36
24264,762598,1.00E-05,Rh41
24265,762598,1.00E-05,SAOS-2
24266,762598,1.00E-05,SJCRH30(RMS 13)
24267,762598,1.00E-05,SJSA-1
24268,762598,1.00E-05,SK-ES-1
24269,762598,1.00E-05,SK-LMS-1
24270,762598,1.00E-05,SK-N-MC
24271,762598,1.00E-05,SK-UT-1
24272,762598,1.00E-05,SK-UT-1B
24273,762598,1.00E-05,ST8814
24274,762598,1.00E-05,SW 1353
24275,762598,1.00E-05,SW 684
24276,762598,1.00E-05,SW 982
24277,762598,1.00E-05,SYO-1
24278,762598,1.00E-05,TC-32
24279,762598,1.00E-05,TC-71
24280,762598,1.00E-05,U-2 OS
24281,762598,1.00E-05,VA-ES-BJ
24282,762672,1.00E-05,A-204
24283,762672,1.00E-05,A549/ATCC
24284,762672,1.00E-05,A549/ATCC
24285,762672,1.00E-05,A549/ATCC
24286,762672,1.00E-05,A549/ATCC
24287,762672,1.00E-05,A549/ATCC
24288,762672,1.00E-05,A549/ATCC
24289,762672,1.00E-05,A-673
24290,762672,1.00E-05,ASPS-1
24291,762672,1.00E-05,CHA-59
24292,762672,1.00E-05,CHLA-10
24293,762672,1.00E-05,CHLA-25
24294,762672,1.00E-05,CHLA-258
24295,762672,1.00E-05,CHLA-32
24296,762672,1.00E-05,CHLA-9
24297,762672,1.00E-05,CHP-100
24298,762672,1.00E-05,COG-E-352
24299,762672,1.00E-05,DDLS
24300,762672,1.00E-05,ES-1
24301,762672,1.00E-05,ES-2
24302,762672,1.00E-05,ES-3
24303,762672,1.00E-05,ES-4
24304,762672,1.00E-05,ES-6
24305,762672,1.00E-05,ES-7
24306,762672,1.00E-05,ES-8
24307,762672,1.00E-05,EW8
24308,762672,1.00E-05,G-401
24309,762672,1.00E-05,HOS
24310,762672,1.00E-05,HOS
24311,762672,1.00E-05,Hs 706.T
24312,762672,1.00E-05,Hs 729
24313,762672,1.00E-05,Hs 913.T
24314,762672,1.00E-05,HSSY-II
24315,762672,1.00E-05,HT-1080
24316,762672,1.00E-05,Hu09
24317,762672,1.00E-05,KHOS-240S
24318,762672,1.00E-05,KHOS-240S
24319,762672,1.00E-05,KHOS-312H
24320,762672,1.00E-05,KHOS NP
24321,762672,1.00E-05,LS141
24322,762672,1.00E-05,LS141
24323,762672,1.00E-05,MES-SA
24324,762672,1.00E-05,MES-SA Dx5
24325,762672,1.00E-05,MHM-25
24326,762672,1.00E-05,MHM-8
24327,762672,1.00E-05,MPNST
24328,762672,1.00E-05,OHS
24329,762672,1.00E-05,RD
24330,762672,1.00E-05,RD-ES
24331,762672,1.00E-05,Rh18
24332,762672,1.00E-05,Rh28
24333,762672,1.00E-05,Rh28 PX11/LPAM
24334,762672,1.00E-05,Rh30
24335,762672,1.00E-05,Rh36
24336,762672,1.00E-05,Rh41
24337,762672,1.00E-05,SAOS-2
24338,762672,1.00E-05,SJCRH30(RMS 13)
24339,762672,1.00E-05,SJSA-1
24340,762672,1.00E-05,SK-ES-1
24341,762672,1.00E-05,SK-LMS-1
24342,762672,1.00E-05,SK-N-MC
24343,762672,1.00E-05,SK-UT-1
24344,762672,1.00E-05,SK-UT-1B
24345,762672,1.00E-05,ST8814
24346,762672,1.00E-05,SW 1353
24347,762672,1.00E-05,SW 684
24348,762672,1.00E-05,SW 982
24349,762672,1.00E-05,SYO-1
24350,762672,1.00E-05,TC-32
24351,762672,1.00E-05,TC-71
24352,762672,1.00E-05,U-2 OS
24353,762672,1.00E-05,VA-ES-BJ
24354,762673,1.00E-05,A-204
24355,762673,1.00E-05,A549/ATCC
24356,762673,1.00E-05,A549/ATCC
24357,762673,1.00E-05,A549/ATCC
24358,762673,1.00E-05,A549/ATCC
24359,762673,1.00E-05,A549/ATCC
24360,762673,1.00E-05,A549/ATCC
24361,762673,1.00E-05,A-673
24362,762673,1.00E-05,ASPS-1
24363,762673,1.00E-05,CHA-59
24364,762673,1.00E-05,CHLA-10
24365,762673,1.00E-05,CHLA-25
24366,762673,1.00E-05,CHLA-258
24367,762673,1.00E-05,CHLA-32
24368,762673,1.00E-05,CHLA-9
24369,762673,1.00E-05,CHP-100
24370,762673,1.00E-05,COG-E-352
24371,762673,1.00E-05,DDLS
24372,762673,1.00E-05,ES-1
24373,762673,1.00E-05,ES-2
24374,762673,1.00E-05,ES-3
24375,762673,1.00E-05,ES-4
24376,762673,1.00E-05,ES-6
24377,762673,1.00E-05,ES-7
24378,762673,1.00E-05,ES-8
24379,762673,1.00E-05,EW8
24380,762673,1.00E-05,G-401
24381,762673,1.00E-05,HOS
24382,762673,1.00E-05,Hs 706.T
24383,762673,1.00E-05,Hs 729
24384,762673,1.00E-05,Hs 913.T
24385,762673,1.00E-05,HSSY-II
24386,762673,1.00E-05,HT-1080
24387,762673,1.00E-05,Hu09
24388,762673,1.00E-05,KHOS-240S
24389,762673,1.00E-05,KHOS-312H
24390,762673,1.00E-05,KHOS NP
24391,762673,1.00E-05,LS141
24392,762673,1.00E-05,MES-SA
24393,762673,1.00E-05,MES-SA Dx5
24394,762673,1.00E-05,MHM-25
24395,762673,1.00E-05,MHM-8
24396,762673,1.00E-05,MPNST
24397,762673,1.00E-05,OHS
24398,762673,1.00E-05,RD
24399,762673,1.00E-05,RD-ES
24400,762673,1.00E-05,Rh18
24401,762673,1.00E-05,Rh28
24402,762673,1.00E-05,Rh28 PX11/LPAM
24403,762673,1.00E-05,Rh30
24404,762673,1.00E-05,Rh36
24405,762673,1.00E-05,Rh41
24406,762673,1.00E-05,SAOS-2
24407,762673,1.00E-05,SJCRH30(RMS 13)
24408,762673,1.00E-05,SJSA-1
24409,762673,1.00E-05,SK-ES-1
24410,762673,1.00E-05,SK-LMS-1
24411,762673,1.00E-05,SK-N-MC
24412,762673,1.00E-05,SK-UT-1
24413,762673,1.00E-05,SK-UT-1B
24414,762673,1.00E-05,ST8814
24415,762673,1.00E-05,SW 1353
24416,762673,1.00E-05,SW 684
24417,762673,1.00E-05,SW 982
24418,762673,1.00E-05,SYO-1
24419,762673,1.00E-05,TC-32
24420,762673,1.00E-05,TC-71
24421,762673,1.00E-05,U-2 OS
24422,762673,1.00E-05,VA-ES-BJ
24423,762829,1.00E-05,A-204
24424,762829,1.00E-05,A549/ATCC
24425,762829,1.00E-05,A549/ATCC
24426,762829,1.00E-05,A549/ATCC
24427,762829,1.00E-05,A549/ATCC
24428,762829,1.00E-05,A549/ATCC
24429,762829,1.00E-05,A549/ATCC
24430,762829,1.00E-05,A-673
24431,762829,1.00E-05,ASPS-1
24432,762829,1.00E-05,CHA-59
24433,762829,1.00E-05,CHLA-10
24434,762829,1.00E-05,CHLA-25
24435,762829,1.00E-05,CHLA-258
24436,762829,1.00E-05,CHLA-32
24437,762829,1.00E-05,CHLA-9
24438,762829,1.00E-05,CHP-100
24439,762829,1.00E-05,COG-E-352
24440,762829,1.00E-05,DDLS
24441,762829,1.00E-05,ES-1
24442,762829,1.00E-05,ES-2
24443,762829,1.00E-05,ES-3
24444,762829,1.00E-05,ES-4
24445,762829,1.00E-05,ES-6
24446,762829,1.00E-05,ES-7
24447,762829,1.00E-05,ES-8
24448,762829,1.00E-05,EW8
24449,762829,1.00E-05,G-401
24450,762829,1.00E-05,HOS
24451,762829,1.00E-05,Hs 706.T
24452,762829,1.00E-05,Hs 729
24453,762829,1.00E-05,Hs 913.T
24454,762829,1.00E-05,HSSY-II
24455,762829,1.00E-05,HT-1080
24456,762829,1.00E-05,Hu09
24457,762829,1.00E-05,KHOS-240S
24458,762829,1.00E-05,KHOS-312H
24459,762829,1.00E-05,KHOS NP
24460,762829,1.00E-05,LS141
24461,762829,1.00E-05,MES-SA
24462,762829,1.00E-05,MES-SA Dx5
24463,762829,1.00E-05,MHM-25
24464,762829,1.00E-05,MHM-8
24465,762829,1.00E-05,MPNST
24466,762829,1.00E-05,OHS
24467,762829,1.00E-05,RD
24468,762829,1.00E-05,RD-ES
24469,762829,1.00E-05,Rh18
24470,762829,1.00E-05,Rh28
24471,762829,1.00E-05,Rh28 PX11/LPAM
24472,762829,1.00E-05,Rh30
24473,762829,1.00E-05,Rh36
24474,762829,1.00E-05,Rh41
24475,762829,1.00E-05,SAOS-2
24476,762829,1.00E-05,SJCRH30(RMS 13)
24477,762829,1.00E-05,SJSA-1
24478,762829,1.00E-05,SK-ES-1
24479,762829,1.00E-05,SK-LMS-1
24480,762829,1.00E-05,SK-N-MC
24481,762829,1.00E-05,SK-UT-1
24482,762829,1.00E-05,SK-UT-1B
24483,762829,1.00E-05,ST8814
24484,762829,1.00E-05,SW 1353
24485,762829,1.00E-05,SW 684
24486,762829,1.00E-05,SW 982
24487,762829,1.00E-05,SYO-1
24488,762829,1.00E-05,TC-32
24489,762829,1.00E-05,TC-71
24490,762829,1.00E-05,U-2 OS
24491,762829,1.00E-05,VA-ES-BJ
24492,763094,1.00E-05,A-204
24493,763094,1.00E-05,A549/ATCC
24494,763094,1.00E-05,A549/ATCC
24495,763094,1.00E-05,A549/ATCC
24496,763094,1.00E-05,A549/ATCC
24497,763094,1.00E-05,A549/ATCC
24498,763094,1.00E-05,A549/ATCC
24499,763094,1.00E-05,A-673
24500,763094,1.00E-05,ASPS-1
24501,763094,1.00E-05,CHA-59
24502,763094,1.00E-05,CHLA-10
24503,763094,1.00E-05,CHLA-25
24504,763094,1.00E-05,CHLA-258
24505,763094,1.00E-05,CHLA-32
24506,763094,1.00E-05,CHLA-9
24507,763094,1.00E-05,CHP-100
24508,763094,1.00E-05,COG-E-352
24509,763094,1.00E-05,DDLS
24510,763094,1.00E-05,ES-1
24511,763094,1.00E-05,ES-2
24512,763094,1.00E-05,ES-3
24513,763094,1.00E-05,ES-4
24514,763094,1.00E-05,ES-6
24515,763094,1.00E-05,ES-7
24516,763094,1.00E-05,ES-8
