experiment_id,log_ec50,response_zero,response_inflection,hill_slope,log_ic50,flag_ic50
24296,-3.578793994,-32.82444776,97.78129675,-0.550354999,-5,>
24305,-16.53399345,27.64934555,105.2472681,0.17118408,-5,>
24308,-3.34984877,-38.95979987,88.87385534,-0.613025605,-5,>
24316,-3.758418452,-13.36015586,91.12261172,-3.970809834,-5,>
24333,-18.78739065,0.634008574,105.3736952,0.913581606,-5,>
24334,-5.467044151,27.74265433,113.9612092,-0.088218008,-5,>
24336,-2.257242738,-73.98425728,85.99188371,-0.544998114,-5,>
24343,-18.79530499,0.671995165,101.3000621,0.940677004,-5,>
24425,-18.80885296,0.731177606,100.0632592,0.726639133,-5,>
24428,-6.767121722,50,179.4955244,0.282474296,-5,>
24439,-18.79249191,0.700825446,101.3542622,0.888465464,-5,>
24443,-21.51962291,-132.8338288,120.9943529,0.066216971,-5,>
24446,-18.66180764,1.401182762,106.2067078,0.104650225,-5,>
24462,-11.4716347,13.61940859,100.366388,0.500608414,-5,>
24464,6.74632823,0.271665644,101.706219,-0.177261926,-5,>
24466,-9.385981182,2.069407016,84.80823452,1.102814201,-5,>
24475,-9.537267916,-3.3468806,94.11345554,1.941984828,-5,>
24497,0.447130145,0.128098184,99.8607549,-1.776209902,-5,>
24499,-18.74325563,0.742654598,103.5179306,0.183141607,-5,>
24508,-18.93959857,0.70552726,100.7780704,2.104262578,-5,>
24520,-3.811965887,-11.17463773,82.44327001,-0.506451316,-5,>
24529,-18.74132162,0.74297165,101.6907525,0.17533381,-5,>
24537,-5.746879579,30.13781299,109.1754478,-0.062895724,-5,>
24539,-2.880246545,0.061071107,99.74133024,-0.882337266,-5,>
24550,-3.414945835,-44.27749845,99.19109548,-0.707205674,-5,>
24574,6.7969517,0.247030639,100.9554886,-0.749925288,-5,>
24578,-4.184184495,-4.129813228,94.60461589,-2.606672301,-5,>
24587,14.46137195,0.831628499,100.8283383,-12.86482782,-5,>
24597,-18.82991488,0.638989138,113.7600495,1.038438545,-5,>
24601,-18.73898105,0.724226061,105.6878661,0.192579539,-5,>
24623,6.88009433,-452.6653419,100.4923969,-0.15429963,-5,>
24634,-1.691504791,-108.1026741,91.53024576,-0.411702406,-5,>
24644,-4.630886528,7.759499169,101.8468452,-1.32479799,-5,>
24856,-3.342346259,-0.198654001,96.33057249,-3.767909121,-5,>
24860,-9.3512946,-2.921433219,96.29633637,1.050335131,-5,>
24864,-10.2912382,32.87664235,102.5458669,0.512380311,-5,>
24869,-3.915503951,-0.175372741,93.53669143,-5.172060613,-5,>
24871,-3.716196768,-11.4427376,92.25093878,-4.954718273,-5,>
24875,-3.909778467,-0.158068646,94.37018724,-5.345048577,-5,>
24918,-4.953055255,50,100.396503,-8.021464154,-5,>
24930,-6.499414008,50,103.3730896,-1.139027345,-5,>
25070,-18.83673738,0.621203771,114.2598984,0.992805698,-5,>
25078,-4.38021743,-3.301234984,104.3124301,-1.360701416,-5,>
25079,-32.48975467,1.249253398,112.7334505,11.22964441,-5,>
25083,-18.79374395,0.664208221,105.8754195,0.865690101,-5,>
25084,-11.88898924,6.816846117,100.6301818,0.37505985,-5,>
25089,-2.221329016,-86.38126395,97.77066425,-0.393505539,-5,>
25098,1.195733721,50,1458.486626,0.215205183,-5,>
25099,-15.65666528,34.95786157,108.7612079,0.161796935,-5,>
25105,-18.80307901,0.657836176,108.4956415,0.890571248,-5,>
25106,6.78360665,0.237953939,108.6407871,-0.932332627,-5,>
25123,-18.79546147,0.620782957,109.5247412,1.0222026,-5,>
25130,-4.848693245,37.19956286,90.45528814,-5.734791943,-5,>
25131,-5.025535592,46.43472185,101.9388795,-11.05490759,-5,>
25132,-11.30204009,-19.28409803,82.77277622,2.232420382,-5,>
25213,-14.60542399,-35.99084323,98.90498253,0.243144834,-5,>
25221,6.77338092,0.234601377,108.6477217,-0.896107707,-5,>
25227,16.84186874,-827.1660969,110.2824533,-0.076309578,-5,>
25228,-4.583170688,19.07683499,85.93930041,-1.815458096,-5,>
25231,6.79816872,0.257954059,100.4521185,-0.765287196,-5,>
25246,6.79143384,0.250956004,102.6094498,-0.793381563,-5,>
25257,-12.31883915,0.374280896,99.6542579,0.540791627,-5,>
25273,-5.571685381,33.64884542,108.2118521,-0.000862867,-5,>
25274,-16.58731101,-71.57121551,73.76501016,0.195470335,-5,>
25343,-8.832384817,3.236143904,98.78325127,-1.813262996,-8.818156412,<
25349,-4.904081666,39.09432521,100.8854215,-6.26000947,-5,>
25350,1.385010592,-207.4064381,111.2416042,-0.164191308,-5,>
25353,-3.725015117,-8.544344074,93.19479467,-5.364101695,-5,>
25359,-12.31875287,0.395471039,99.36966645,0.543178957,-5,>
25363,-4.362852498,1.515284773,90.52490633,-1.748037983,-5,>
25367,11.3731942,-583.9448439,117.1878233,-0.087357284,-5,>
25381,-3.677437624,-46.69347438,104.4403182,-0.309630459,-5,>
25390,-4.73516346,27.41834962,97.42096853,-4.945532968,-5,>
25395,0.920911169,50,95.14654327,-0.038752168,-5,>
25410,-3.889169088,-20.29273321,92.12285438,-0.878137406,-5,>
25413,-4.904580626,37.53363807,103.5319815,-6.155143723,-5,>
25589,-4.536841351,6.075207051,99.51891851,-1.906300612,-5,>
25633,-57.23598099,2.12402127,126.2032678,0.967791342,-5,>
25640,-5.594303051,27.70526378,104.9640516,-0.465840831,-5,>
25642,-18.7854707,0.620227034,105.2156863,1.021308222,-5,>
25665,-4.667339989,16.20059236,102.9644202,-3.03919887,-5,>
25695,-5.194500192,50,90.96612909,-1.496051154,-5,>
25739,-5.443405874,50,99.92889911,-2.078428332,-5,>
26007,-4.095809473,-6.389277933,94.04794003,-2.593683724,-5,>
26023,6.78312904,0.241686398,105.1622578,-0.968621051,-5,>
26024,6.09169885,-78.60914369,182.759256,-0.027875899,-5,>
26038,-32.14036665,1.175342778,108.1582113,7.374207526,-5,>
26043,-4.782011537,16.80993541,82.58083053,-0.173537893,-5,>
26047,-31.66919169,1.207472835,105.6916747,1.383228354,-5,>
26050,8.29806638,-492.9323177,94.13202898,-0.131969543,-5,>
26055,-1.296462078,-127.2100889,91.94037835,-0.304016157,-5,>
26069,3.370832965,-307.5738641,107.6322677,-0.160147918,-5,>
26071,-2.904629243,-36.08119657,104.0346198,-0.228467275,-5,>
26088,-4.396524935,-5.817311553,96.92741179,-0.751750742,-5,>
26096,-4.269476595,-4.289150229,94.0412237,-1.743410052,-5,>
26097,21.04746167,-1004.011268,123.1337883,-0.053582292,-5,>
26107,-2.651339231,0.041575054,98.70077066,-3.312735991,-5,>
26118,-4.941027211,25.94935929,100.2991657,-4.093560607,-5,>
26122,11.02258912,-537.1721371,131.5254679,-0.068599115,-5,>
26181,-6.138751179,49.42119428,116.6310546,-1.438825915,-5,>
26255,-5.310211877,50,111.6524482,-0.438112605,-5,>
26279,-4.875410212,-5.692066521,100.1811947,-1.857163071,-5,>
26303,-3.962448432,-564.937602,104.6911441,-1.073129282,-5,>
26330,-4.485110252,-3.176525098,97.60808743,-1.020361036,-5,>
26342,-4.734672112,-7.67276572,134.9395301,-1.261631397,-5,>
26345,-4.940754355,-11.39552073,96.98903678,-8.824283635,-5,>
26362,-5.924596245,50,99.38370028,-1.031377651,-5,>
26367,-4.829663348,5.541767452,91.41152911,-3.046771985,-5,>
26375,-4.987565625,2.580933613,101.8399422,-6.923693655,-5,>
26379,-4.885889906,36.58222457,105.0241617,-5.549073816,-5,>
26395,-4.968235,19.35772939,93.66190154,-2.100153773,-5,>
26399,-4.56079451,-2.597576402,112.0256393,-0.529204531,-5,>
26637,-9.126181444,1.01529332,99.06110586,-0.426056771,-8.818156412,<
26667,-8.46045824,0.360437508,50,-2.383690303,-8.818156412,<
26679,-7.994245629,-4.749957643,50.82657832,-1.006109145,-8.818156412,<
26696,-8.144445827,0.089832168,50,-1.023907835,-8.818156412,<
26697,-8.079040716,-0.900860432,52.54203322,-0.96422733,-8.818156412,<
26725,-5.537614015,50,107.4293069,-0.690660992,-5,>
26727,-6.430435534,50,103.0921071,-1.998350462,-5,>
26739,6.79424864,0.250738805,101.4266349,-0.79964203,-5,>
26742,4.48982602,-202.6280379,108.5401924,-0.091234553,-5,>
26748,-9.685387336,50,202.5924289,-0.225474338,-5,>
26749,-1.736330032,-102.9019784,113.9564828,-0.268429348,-5,>
26750,-16.1105012,50,554.5865215,-0.111120865,-5,>
26798,-1.96767661,50,283.3259254,0.127055451,-5,>
26824,-4.859908293,39.61241343,93.46769677,-6.206961895,-5,>
26828,6.79346651,0.237878223,102.8782535,-0.782437906,-5,>
26831,-4.792458352,25.4513718,89.95324228,-3.609311189,-5,>
26832,3.751985982,-298.1591647,95.77735051,-0.148749024,-5,>
26839,-4.623775576,20.57805586,105.3247544,0.042918788,-5,>
26842,10.94983253,-1182.031028,94.16749114,-0.125427298,-5,>
26933,-4.288316158,-195.3857528,104.3640241,-1.026444331,-5,>
26984,-12.59146179,-61.35389498,102.5020971,0.266027508,-5,>
26998,-4.813997117,6.08827306,100.835793,-1.204247855,-5,>
27013,-9.00989938,-31.34465508,82.70148326,4.458274595,-5,>
27015,-8.337693329,50,105.9316351,0.497933169,-5,>
27128,-4.086208079,-17.66900758,105.9130953,-0.759278542,-5,>
27146,-5.082989755,37.62379462,101.5446588,-1.340153062,-5,>
27158,-5.369317395,41.16728898,97.2704073,-1.682707278,-5,>
27169,-3.288137844,-41.84119296,89.04828811,-0.631176609,-5,>
27172,-5.511878096,36.57779656,97.99429466,-0.977016343,-5,>
27179,-4.670650603,9.036317766,103.8949503,-1.312718851,-5,>
27200,-4.997757929,18.24519411,104.5729634,-10.31306537,-5,>
27272,-18.740669,0.722711242,102.505625,0.202338653,-5,>
27279,6.77976902,0.241259958,108.4203676,-0.940105451,-5,>
27291,-4.547408295,6.357865274,102.3769859,-2.003886904,-5,>
27294,-14.41940224,50,432.2732667,-0.164472254,-5,>
27295,-18.8976809,0.705038194,117.4836536,0.864670347,-5,>
27307,6.7775125,0.242212503,106.1552965,-0.887371676,-5,>
27311,6.74678907,0.254078701,102.9941346,-0.251137152,-5,>
27320,-2.695213673,-75.55725123,101.1915876,-0.655985533,-5,>
27332,-4.93750877,40.61572263,93.90555346,-6.911943565,-5,>
27333,2.686518409,-259.6841855,100.4265815,-0.166839173,-5,>
27538,-13.65590938,-89.32896404,111.2963071,0.183152503,-5,>
27551,6.7888548,0.261015148,103.8417699,-0.619027955,-5,>
27553,-11.23380647,17.12068476,100.8581439,0.485551263,-5,>
27563,19.59820046,0.423159705,117.8955018,-0.346778353,-5,>
27580,-18.79532917,0.679904623,101.0707212,0.861232367,-5,>
27581,-21.70353115,-217.4240745,139.7310827,0.059220819,-5,>
27588,-17.98071037,-85.81031052,98.955086,0.170620408,-5,>
27589,-17.84514672,8.967246584,130.9531833,0.047920823,-5,>
27605,-19.63781358,-105.8710234,120.6854123,0.078204598,-5,>
27624,-4.749523985,19.24014894,106.2840496,-3.117631286,-5,>
27635,-4.576536509,-41.28993482,109.6534324,-0.858466364,-5,>
27647,-8.389347284,50,104.2950339,0.552787014,-5,>
27709,-4.894876038,42.60181655,93.68540472,-6.836460322,-5,>
27713,-4.619840018,49.94855825,134.1137452,0.283260458,-5,>
27718,-4.719532497,7.22298077,95.473728,-1.741005014,-5,>
27727,-4.965065693,38.63292108,96.2590859,-6.181818743,-5,>
27731,-13.84439101,-23.0142057,99.58267616,0.226366091,-5,>
27741,-17.58421384,-159.5881263,189.110693,0.034500305,-5,>
27777,-12.3084578,1.198707154,94.50384033,0.500566956,-5,>
27779,-9.796807056,-8.038212477,89.28319736,1.134364933,-5,>
27790,-13.75271469,-21.70728179,96.22001008,0.294790508,-5,>
27801,-18.89717884,-97.04282751,108.5379622,0.098460843,-5,>
27821,-9.767992052,-2.444691372,85.31343749,1.003118037,-5,>
27835,1.939125564,50,580.7105375,0.112265816,-5,>
27886,-18.78690015,0.613966597,102.4768773,1.010504296,-5,>
27908,-12.30878501,0.628549628,99.28482152,0.561887978,-5,>
27911,1.403794321,50,472.6959647,0.129708248,-5,>
27913,-18.77586956,0.655108334,104.9875276,0.973949255,-5,>
27914,-12.98758945,-10.247989,101.2218775,0.266642323,-5,>
27915,-9.168096984,3.332414587,96.6369015,3.028856065,-5,>
27924,-10.37538235,-18.54672681,92.43717209,0.682981154,-5,>
27926,-18.57424431,-138.0236284,105.471639,0.075343066,-5,>
27927,-10.25464536,-19.74540841,97.93985687,0.585035264,-5,>
27940,-5.291927995,3.279801536,102.1907099,-0.00218455,-5,>
27945,-17.62536292,-76.7055097,113.5427671,0.095434104,-5,>
27962,-23.3219948,-251.5467021,146.4390385,0.046478847,-5,>
27964,-28.38620509,-435.5066226,130.1891994,0.051025257,-5,>
27965,-18.29589031,-146.475416,96.85566666,0.128186331,-5,>
27966,-22.22406338,-130.278188,186.2163186,0.028329636,-5,>
27967,-17.93873222,-163.4440958,197.3418336,0.035945945,-5,>
27969,-12.41223892,-84.71419966,181.4496104,0.032196573,-5,>
28078,-5.905591761,50,94.91466444,-0.789595983,-5,>
28103,-4.502639463,-3.446959739,95.35383707,-0.94827736,-5,>
28126,-4.951583523,41.9691338,96.05211282,-6.79104913,-5,>
28129,-4.123706067,-17.57421564,106.9307496,-0.72181198,-5,>
28141,-9.778523187,-0.86596882,133.5867404,11.93587494,-5,>
28154,-2.640100615,-76.47750193,101.2875015,-0.583478781,-5,>
28155,-3.888199732,-0.134031415,96.5498768,-6.055796781,-5,>
28171,-4.948212103,1.482523643,96.57828542,-2.486292247,-5,>
28174,-12.75537463,-7.273803176,103.1840612,0.251780495,-5,>
28176,-15.32185888,-99.89424353,100.6243621,0.194918835,-5,>
28179,-2.122656813,50,327.5031671,0.239296468,-5,>
28183,-4.828657787,8.587236533,97.72803643,-1.987405894,-5,>
28184,-0.295173006,50,1224.574718,0.197920197,-5,>
28185,-4.958202864,44.15924985,99.7697244,-7.998220003,-5,>
28191,-3.882965463,-0.151748314,96.72924282,-6.155025051,-5,>
28192,-4.207322614,-10.49799153,100.0308019,-1.159131425,-5,>
28201,-4.055205869,-14.90528573,96.64105773,-1.376806999,-5,>
28206,-4.91488462,36.91569005,100.0733354,-5.941799773,-5,>
28231,-57.29084803,1.947614831,130.2569283,0.345360221,-5,>
28233,-2.937982444,-54.65014777,106.1211381,-0.348391083,-5,>
28236,-32.0398208,1.101953993,142.5562753,0.713911782,-5,>
28255,21.05367985,0.448202636,121.7248968,-17.91397122,-5,>
28259,-18.79062309,0.720777491,104.2660399,0.730431325,-5,>
28272,-12.52469519,0.364173969,94.93518049,2.109907996,-5,>
28273,-18.79895641,0.629194451,107.7862055,0.859259507,-5,>
28283,-0.082817965,-182.8907843,108.8539832,-0.250553653,-5,>
28291,-0.938372516,0.100803128,99.85784013,-1.888309357,-5,>
28295,6.77735161,0.239433094,106.6771182,-0.945980113,-5,>
28302,-31.57793473,1.178895907,107.7689253,0.479045227,-5,>
28319,-18.02419765,5.35792833,132.312684,0.042511287,-5,>
28324,-17.07296329,-135.1779417,116.5288621,0.113023368,-5,>
28325,-23.73910711,-224.9014792,123.8477841,0.049677704,-5,>
28336,-4.988688847,23.14462361,95.93547152,-9.73092749,-5,>
28364,-2.226732744,-89.01853546,95.64724152,-0.581771578,-5,>
28404,-4.301706692,-6.172202802,98.47274067,-1.124953614,-5,>
28405,-2.728996545,-56.64822915,115.4526999,-0.153471361,-5,>
28416,-4.957437128,34.02811722,111.7931631,-5.501013368,-5,>
28449,-12.67622798,50,182.8403192,-0.086244119,-5,>
28474,-5.612581429,50,113.7200154,-1.831195394,-5,>
28615,-4.031724608,10.66956468,88.96850921,-5.925585374,-5,>
28628,-3.39281923,-453.5781336,87.46832531,-0.783608697,-5,>
28636,-4.550006801,2.778211516,99.93684871,-1.069560843,-5,>
28671,-4.200649448,-1.024445576,83.38322425,-1.755121205,-5,>
28838,-3.710106121,-17.62392787,100.4542406,-0.504705527,-5,>
28873,-1.133491323,-130.3156651,95.09264877,-0.291989244,-5,>
28879,15.1257895,-701.2593417,141.2371504,-0.054432656,-5,>
28977,-5.637168766,50,106.6755633,-2.336593998,-5,>
29065,-4.649069345,15.28085995,93.66067975,-2.699336381,-5,>
29067,-4.593368405,5.6671722,102.2400742,-0.699697146,-5,>
29073,-5.18579721,37.93075361,89.98682467,-0.143617786,-5,>
29074,-2.487368213,-83.11132914,98.59658536,-0.529913588,-5,>
29076,-5.408568541,17.47268469,119.8293613,-0.084438135,-5,>
29087,-7.817726057,-14.44892692,174.7688253,-0.038181633,-5,>
29107,6.78265364,0.247062586,105.9987907,-0.78785418,-5,>
29123,-10.8988168,21.88523585,97.6997401,0.645246808,-5,>
29139,-18.78885144,0.674550235,106.0983755,0.945254943,-5,>
29147,-18.68289867,1.125814276,105.7518642,0.112401493,-5,>
29150,-10.6590135,-26.06555502,96.21889787,0.590857861,-5,>
29158,-16.83699143,-147.1841241,114.1864315,0.102454459,-5,>
29172,-31.6148463,1.113064318,109.5781482,0.583334715,-5,>
29173,-20.36672779,-117.4313986,120.440662,0.074194315,-5,>
29182,-7.743909513,50,133.1657405,0.62232432,-5,>
29185,-13.19024431,-13.71619719,97.57845486,0.267241355,-5,>
29190,-18.73569397,0.715254896,103.4419355,0.193507453,-5,>
29196,-3.807569311,5.990672786,98.96000449,-1.305469318,-5,>
29200,-13.00244679,-10.2979494,99.58416711,0.304684673,-5,>
29203,-18.76336563,0.715926064,110.2664245,0.204679044,-5,>
29219,-18.7935056,0.681554545,102.0512175,0.829794097,-5,>
29230,-9.644582991,50,138.4429593,-0.210162222,-5,>
29231,-8.179391587,-11.26333721,179.882554,-0.047006495,-5,>
29235,-5.84860725,23.80010472,115.2730934,-0.025081731,-5,>
29250,-6.140851223,24.37803627,114.4798414,-0.030111225,-5,>
29260,-4.083264605,-5.344996579,94.09120013,-3.066280011,-5,>
29275,-4.044207496,-9.250018919,102.4994572,-0.623576328,-5,>
29281,-5.1147008,50,102.3461666,-1.057008525,-5,>
29300,-4.276526684,-224.5256628,104.1813323,-1.138844816,-5,>
29338,-1.311875121,-759.91195,115.5016437,-0.307231093,-5,>
29347,6.78157375,0.233579098,106.5980905,-0.915773055,-5,>
29350,-3.086651384,-58.45117257,99.50005951,-0.701232691,-5,>
29356,6.78868125,0.262682625,103.1688854,-0.685229482,-5,>
29359,-2.149734476,-96.17143114,96.35240631,-0.270500887,-5,>
29363,-4.730316565,12.50691365,105.4755241,-1.53549121,-5,>
29377,-5.93396999,24.46649731,108.1609996,-0.035970074,-5,>
29383,-3.095385264,-28.51962365,99.81668046,-0.271728448,-5,>
29414,-7.199512579,50,108.3610263,-0.432024747,-5,>
29456,-18.79180066,0.7968245,102.5170979,0.823814365,-5,>
29462,-8.983701088,4.424217113,95.00138841,-1.794676676,-8.818156412,<
29471,-7.689761724,50,94.5006343,-0.932789494,-5,>
29486,-4.628614578,8.509826808,102.4922479,-1.728430838,-5,>
29496,-4.621337887,47.01496604,183.9426304,0.100135811,-5,>
29518,-4.51044241,-5.861865697,99.21546982,-0.891098776,-5,>
29541,-4.563755673,-7.747106504,82.50457389,-1.680986465,-5,>
29585,-12.31220281,0.541960082,99.0962319,0.542465533,-5,>
29591,-4.799939811,0.996855048,81.80307315,-2.802351024,-5,>
29611,-11.87364141,-47.73252585,101.821567,0.353594296,-5,>
29628,-4.212170518,-6.435638836,96.78629371,-1.872020266,-5,>
29629,-4.226628233,-9.325933923,98.14096231,-0.826981623,-5,>
29636,0.722966094,-203.1947589,95.2057567,-0.307151864,-5,>
29643,-18.44558253,3.990303438,110.9426377,0.084128384,-5,>
29644,-12.57630863,0.369284221,99.48169552,2.890576832,-5,>
29656,5.47827906,-393.6624347,110.4040972,-0.136071685,-5,>
29662,-3.662862278,-32.89796618,96.39391216,-0.878433406,-5,>
29664,14.1480405,-647.8201061,128.2396672,-0.063488693,-5,>
29666,-9.589025812,-23.77456544,206.9389244,-0.043812568,-5,>
29675,-4.512016723,5.464173826,97.26644195,-1.857731151,-5,>
29692,-2.605473472,0.034333421,96.78854192,-3.266580629,-5,>
29826,-9.078450449,-3.259436003,97.90662773,-1.596874634,-8.818156412,<
29839,-9.009475207,10.36673785,93.96386144,4.909062886,-5,>
29846,6.78264175,0.236733455,104.5540467,-0.963273247,-5,>
29848,-9.139132325,5.20327745,96.25119544,3.521253885,-5,>
29861,-18.79192686,0.645609558,105.331995,0.853867046,-5,>
29872,-51.06913325,-543.573469,331.7660124,0.01075363,-5,>
29878,-12.35306298,0.283951571,95.39214085,0.43819387,-5,>
29891,-4.903220363,34.34343936,96.65769843,-5.330704747,-5,>
29898,6.4564303,50,1537.797491,0.110902004,-5,>
29901,-4.454949422,9.621246643,86.90479201,-2.353574682,-5,>
29912,-4.60160111,-0.264272397,98.29048809,-1.093630449,-5,>
29925,-4.838007748,-13.0798941,96.50440365,-1.420715161,-5,>
29929,-4.845781203,20.25499551,102.6938091,-2.489975328,-5,>
29932,-4.649273575,3.515951775,101.6858189,-1.329729705,-5,>
29939,-5.003668651,43.98530614,102.0120847,-11.536959,-5,>
29948,-4.838728458,21.40542585,100.5661058,-2.684611294,-5,>
30013,-4.320301167,0.258434203,88.26680636,-1.428669862,-5,>
30053,-5.015922809,33.79609326,72.52495994,-1.536821607,-5,>
30071,-2.613485604,-68.32330464,94.44555743,-0.45975831,-5,>
30090,-4.564680386,9.726142208,101.5578384,-2.564298457,-5,>
30104,-4.705964344,14.92905224,89.44327208,-1.422693488,-5,>
30121,9.99927158,-565.9094341,120.932824,-0.084495319,-5,>
30122,1.013460186,-194.8889977,102.0389594,-0.197008454,-5,>
30217,-4.981409411,50,104.4972858,-8.559974873,-5,>
30236,-4.933911589,34.88760177,106.1741704,-5.521181387,-5,>
30246,-1.595924027,-379.4272794,103.8250314,-0.291885257,-5,>
30259,-20.43636067,-192.0790393,220.0320593,0.027875609,-5,>
30265,-9.240450435,3.322481953,89.11112107,2.503089233,-5,>
30310,-19.23610006,-210.0054845,109.2007263,0.092806519,-5,>
30342,-3.256011783,-44.10030838,92.35062971,-0.462377644,-5,>
30350,6.79741671,0.254945466,100.7002941,-0.738834545,-5,>
30352,6.78491318,0.260084371,103.9776616,-0.763965975,-5,>
30367,-4.527132225,50,78.24255408,-0.38899995,-5,>
30382,-12.58751677,-39.90895942,81.53645129,0.560640501,-5,>
30389,-4.592891736,-6.825322251,93.21046449,-0.844299591,-5,>
30396,-4.244507799,-11.72201897,96.16056437,-0.835401368,-5,>
30397,-4.081295108,-72.96922794,94.40342121,-0.883225584,-5,>
30402,-1.466867481,-118.3057565,95.12637547,-0.463118285,-5,>
30413,1027.751205,15.3228658,122.9506315,-312.9779886,-5,>
30427,6.78177668,0.24433769,105.3394727,-0.847807011,-5,>
30430,6.78661034,0.248215018,104.4277253,-0.809566685,-5,>
30431,6.78100184,0.232920295,107.4852601,-0.951225401,-5,>
30447,-18.78872728,0.675251028,104.9329693,0.847810446,-5,>
30461,-18.79053,0.681199002,104.4019551,0.82805682,-5,>
30465,-31.60214534,1.139501557,112.6102211,0.409885687,-5,>
30470,-140.4541741,-4567.681845,1373.946718,0.004261353,-5,>
30497,-18.69157275,1.189441528,107.1986282,0.124292696,-5,>
30505,6.77919065,0.249619264,106.3636161,-0.898330214,-5,>
30510,-2.885308493,-54.28273316,102.451386,-0.370727186,-5,>
30539,-31.75737295,1.239652094,104.7422273,2.494662468,-5,>
30540,-18.82802807,0.759882964,104.1418736,0.860511084,-5,>
30543,-4.902269058,43.26934804,85.02409529,-6.772423373,-5,>
30573,-4.427631295,-1.957053557,105.5782814,-1.159653811,-5,>
30587,6.14372959,-387.7968881,99.52008644,-0.118644931,-5,>
30590,-1.638451939,-109.9073332,98.77437808,-0.347058251,-5,>
30591,-2.798002159,-3.231900354,99.8135647,-0.681693611,-5,>
30595,-9.09023134,40.08782935,170.1159792,-0.123115707,-5,>
30596,-4.541296832,8.342488332,98.7746904,-2.341912195,-5,>
30602,-18.7924149,0.731824399,101.7419029,0.87059382,-5,>
30612,-9.612198705,-20.66227421,198.0709206,-0.032601731,-5,>
30633,-4.047339507,-15.6682821,98.81284469,-1.542480299,-5,>
30634,-4.288590223,0.229665729,95.97218567,-2.745325314,-5,>
30648,-2.539580634,-79.6743526,105.5216145,-0.412658764,-5,>
30654,-4.720329788,14.23940829,97.86088562,-0.590481022,-5,>
30655,-3.02970905,-205.2062036,89.18704029,-0.414195186,-5,>
30656,-3.953698518,-21.04479288,100.7799585,-0.697652265,-5,>
30671,1.018042442,-60.92847859,102.7513519,-0.089230136,-5,>
30685,-3.753599126,-240.5515697,89.03878177,-0.931777427,-5,>
30792,6.78670214,0.22088378,107.3389915,-0.998278421,-5,>
30821,-4.943703772,35.74860312,96.4907513,-5.697317808,-5,>
30826,-4.627908215,-9.773898665,97.63412841,-1.21080821,-5,>
30827,-3.75426102,-144.6648924,96.48254313,-0.57273368,-5,>
30842,-2.048959261,-84.22345749,93.09337398,-0.216198031,-5,>
30844,-12.31895478,0.442383239,99.10591619,0.557019517,-5,>
30848,-21.90440637,-148.3263788,123.1073754,0.068830859,-5,>
30880,-12.34840076,0.447703115,95.96941603,0.578708238,-5,>
30882,-18.73660619,0.714774411,102.1265756,0.178313613,-5,>
30883,-12.61676498,0.380715688,92.84134171,2.269926914,-5,>
30887,-2.583776767,0.052655771,95.16858729,-3.10636434,-5,>
30889,-3.823344856,-1.892412395,91.10949766,-5.487362616,-5,>
30904,-12.62230733,0.389315447,92.0917764,2.284407934,-5,>
30913,-12.50658107,0.36516324,98.18583808,2.157039841,-5,>
30936,6.7942602,0.233442173,101.9694227,-0.865667903,-5,>
30945,5.82620103,-390.6108775,103.4380029,-0.13899621,-5,>
30948,-12.5817754,0.394242968,93.22355912,2.074558619,-5,>
30954,-1.784692757,-109.7372041,101.8025248,-0.386798356,-5,>
30961,-4.158394138,-6.990433594,89.77800057,-0.950251487,-5,>
30970,-3.753265941,-29.5285052,98.3092833,-0.98286019,-5,>
30975,-16.46996702,-25.84019016,308.0941232,-0.033999827,-5,>
30979,28.53082109,-842.0179323,124.9412003,-0.038118375,-5,>
31061,-0.037763222,-177.8003734,100.7395934,-0.274703071,-5,>
31066,-4.551738749,3.102713634,100.2521641,-1.047450258,-5,>
31071,-5.431064462,45.04151379,105.3012857,-1.503885419,-5,>
31144,-4.748532981,13.72173632,118.9530874,-1.752153345,-5,>
31162,-6.435927279,49.1660942,96.41300466,-0.826689794,-5,>
31232,-5.611277826,50,94.54105638,-1.778136689,-5,>
31238,-5.212493798,50,99.17698874,-1.769029572,-5,>
31428,6.78464015,0.240953926,104.1979069,-0.866681414,-5,>
31431,-18.74383597,0.703593813,106.4693404,0.214493599,-5,>
31443,-5.001852829,50,97.76638925,-7.414979084,-5,>
31444,-5.019583792,32.1254007,104.5211998,-1.80238905,-5,>
31455,8.43914609,-425.4335899,141.6612406,-0.068907618,-5,>
31482,-3.985229793,8.778610833,89.52802252,-6.541737882,-5,>
31492,-4.07595324,-12.41237913,107.7640526,-0.504786607,-5,>
31499,-5.635156723,31.20148276,110.4807021,-0.498491614,-5,>
31507,6.78811747,0.238244243,105.4070172,-0.815132283,-5,>
31534,-4.851551008,-46.80121217,82.81608282,-3.295017158,-5,>
31546,-4.422677637,-3.855948685,101.5763758,-0.792177216,-5,>
31567,-5.307441761,50,101.6096103,-1.397261813,-5,>
31606,-1.498238578,-93.93165325,105.9952953,-0.240270833,-5,>
31628,-5.952581534,50,75.96404253,-0.923155507,-5,>
31636,-4.783402094,29.36215654,100.5243268,-4.866804028,-5,>
31649,-12.59537873,-4.138179644,101.5552007,0.332253351,-5,>
31652,-5.335399301,49.79310927,75.26693929,-2.757382811,-5,>
31658,-3.733974004,-31.58146853,102.1335177,-0.912708539,-5,>
